Date,Close
,WIPRO.NS
2023-10-05,203.39999389648438
2023-10-06,203.9250030517578
2023-10-09,202.8000030517578
2023-10-10,203.875
2023-10-11,210.5749969482422
2023-10-12,208.5500030517578
2023-10-13,205.52499389648438
2023-10-16,205.10000610351562
2023-10-17,205.6999969482422
2023-10-18,203.72500610351562
2023-10-19,197.64999389648438
2023-10-20,195.9250030517578
2023-10-23,191.5749969482422
2023-10-25,190.9250030517578
2023-10-26,189.125
2023-10-27,191.1750030517578
2023-10-30,191.0
2023-10-31,190.89999389648438
2023-11-01,190.47500610351562
2023-11-02,191.8249969482422
2023-11-03,191.77499389648438
2023-11-06,192.3249969482422
2023-11-07,191.64999389648438
2023-11-08,191.10000610351562
2023-11-09,190.4250030517578
2023-11-10,189.64999389648438
2023-11-13,190.8249969482422
2023-11-15,195.8249969482422
2023-11-16,198.5500030517578
2023-11-17,197.6999969482422
2023-11-20,200.10000610351562
2023-11-21,200.3249969482422
2023-11-22,200.125
2023-11-23,201.25
2023-11-24,198.0
2023-11-28,198.4250030517578
2023-11-29,203.125
2023-11-30,206.52499389648438
2023-12-01,203.8249969482422
2023-12-04,203.72500610351562
2023-12-05,202.1750030517578
2023-12-06,209.375
2023-12-07,209.125
2023-12-08,211.3000030517578
2023-12-11,210.3000030517578
2023-12-12,211.10000610351562
2023-12-13,209.8249969482422
2023-12-14,217.1999969482422
2023-12-15,223.27499389648438
2023-12-18,222.625
2023-12-19,219.35000610351562
2023-12-20,215.97500610351562
2023-12-21,217.0
2023-12-22,231.3249969482422
2023-12-26,235.0500030517578
2023-12-27,235.47500610351562
2023-12-28,234.72500610351562
2023-12-29,235.64999389648438
2024-01-01,238.5749969482422
2024-01-02,234.60000610351562
2024-01-03,227.9499969482422
2024-01-04,226.1999969482422
2024-01-05,228.3000030517578
2024-01-08,225.1750030517578
2024-01-09,225.375
2024-01-10,226.8000030517578
2024-01-11,224.10000610351562
2024-01-12,232.72500610351562
2024-01-15,247.3000030517578
2024-01-16,242.5
2024-01-17,241.1999969482422
2024-01-18,241.3249969482422
2024-01-19,242.52499389648438
2024-01-23,234.9499969482422
2024-01-24,239.02499389648438
2024-01-25,235.0
2024-01-29,236.5
2024-01-30,236.25
2024-01-31,239.0749969482422
2024-02-01,235.6750030517578
2024-02-02,241.5749969482422
2024-02-05,241.1750030517578
2024-02-06,249.8249969482422
2024-02-07,247.60000610351562
2024-02-08,244.4250030517578
2024-02-09,245.22500610351562
2024-02-12,250.72500610351562
2024-02-13,255.8000030517578
2024-02-14,257.25
2024-02-15,259.25
2024-02-16,271.5
2024-02-19,267.9750061035156
2024-02-20,265.9750061035156
2024-02-21,260.70001220703125
2024-02-22,265.5249938964844
2024-02-23,268.07501220703125
2024-02-26,266.45001220703125
2024-02-27,265.7250061035156
2024-02-28,258.8500061035156
2024-02-29,259.29998779296875
2024-03-01,259.54998779296875
2024-03-04,260.25
2024-03-05,256.6499938964844
2024-03-06,256.57501220703125
2024-03-07,257.75
2024-03-11,257.2749938964844
2024-03-12,255.4250030517578
2024-03-13,252.1999969482422
2024-03-14,258.9750061035156
2024-03-15,258.5
2024-03-18,255.10000610351562
2024-03-19,247.4250030517578
2024-03-20,246.75
2024-03-21,250.22500610351562
2024-03-22,243.5500030517578
2024-03-26,239.9250030517578
2024-03-27,236.14999389648438
2024-03-28,240.0500030517578
2024-04-01,242.47500610351562
2024-04-02,240.60000610351562
2024-04-03,241.60000610351562
2024-04-04,243.6999969482422
2024-04-05,242.52499389648438
2024-04-08,239.9499969482422
2024-04-09,237.89999389648438
2024-04-10,238.64999389648438
2024-04-12,235.375
2024-04-15,229.6750030517578
2024-04-16,224.1750030517578
2024-04-18,222.1750030517578
2024-04-19,226.375
2024-04-22,231.0
2024-04-23,231.0500030517578
2024-04-24,229.9499969482422
2024-04-25,230.5
2024-04-26,232.3000030517578
2024-04-29,231.47500610351562
2024-04-30,231.1999969482422
2024-05-02,228.6999969482422
2024-05-03,228.6750030517578
2024-05-06,229.3249969482422
2024-05-07,231.9499969482422
2024-05-08,231.60000610351562
2024-05-09,227.9499969482422
2024-05-10,225.9250030517578
2024-05-13,225.97500610351562
2024-05-14,228.1750030517578
2024-05-15,229.14999389648438
2024-05-16,232.22500610351562
2024-05-17,230.5
2024-05-21,230.4499969482422
2024-05-22,230.64999389648438
2024-05-23,232.89999389648438
2024-05-24,231.8249969482422
2024-05-27,226.22500610351562
2024-05-28,228.02499389648438
2024-05-29,225.39999389648438
2024-05-30,218.47500610351562
2024-05-31,219.10000610351562
2024-06-03,222.0500030517578
2024-06-04,219.0749969482422
2024-06-05,225.75
2024-06-06,230.5
2024-06-07,242.27499389648438
2024-06-10,237.625
2024-06-11,238.02499389648438
2024-06-12,238.4499969482422
2024-06-13,241.3000030517578
2024-06-14,238.75
2024-06-18,245.9250030517578
2024-06-19,247.875
2024-06-20,245.1999969482422
2024-06-21,245.27499389648438
2024-06-24,245.27499389648438
2024-06-25,248.4250030517578
2024-06-26,247.60000610351562
2024-06-27,255.39999389648438
2024-06-28,257.42498779296875
