Price,Close
Ticker,HCLTECH.NS
Date,
2023-04-26,950.0074462890625
2023-04-27,955.0890502929688
2023-04-28,964.927978515625
2023-05-02,968.0565795898438
2023-05-03,960.258056640625
2023-05-04,967.3764038085938
2023-05-05,957.1748657226562
2023-05-08,975.4923706054688
2023-05-09,978.4393920898438
2023-05-10,977.8046875
2023-05-11,986.691162109375
2023-05-12,993.4014892578125
2023-05-15,997.2554321289062
2023-05-16,989.0488891601562
2023-05-17,974.4042358398438
2023-05-18,979.25537109375
2023-05-19,993.2654418945312
2023-05-22,1015.4823608398438
2023-05-23,1004.1470336914062
2023-05-24,1008.318359375
2023-05-25,1011.9909057617188
2023-05-26,1033.02880859375
2023-05-29,1021.2403564453125
2023-05-30,1029.9912109375
2023-05-31,1038.3790283203125
2023-06-01,1035.4771728515625
2023-06-02,1031.0791015625
2023-06-05,1032.2127685546875
2023-06-06,1023.4166870117188
2023-06-07,1023.8248901367188
2023-06-08,1021.7391967773438
2023-06-09,1006.323486328125
2023-06-12,1033.4368896484375
2023-06-13,1025.8651123046875
2023-06-14,1029.9912109375
2023-06-15,1037.0189208984375
2023-06-16,1041.190185546875
2023-06-19,1031.5328369140625
2023-06-20,1059.734130859375
2023-06-21,1061.366455078125
2023-06-22,1054.9735107421875
2023-06-23,1056.5604248046875
2023-06-26,1058.69140625
2023-06-27,1060.9583740234375
2023-06-28,1061.1851806640625
2023-06-30,1077.2353515625
2023-07-03,1071.477294921875
2023-07-04,1079.638427734375
2023-07-05,1083.4471435546875
2023-07-06,1070.615966796875
2023-07-07,1049.7139892578125
2023-07-10,1019.6989135742188
2023-07-11,1010.9935302734375
2023-07-12,1007.0489501953125
2023-07-13,1005.4620971679688
2023-07-14,1043.683837890625
2023-07-17,1046.2227783203125
2023-07-18,1058.41943359375
2023-07-19,1060.096923828125
2023-07-20,1057.1243896484375
2023-07-21,1020.2191772460938
2023-07-24,1017.886962890625
2023-07-25,1016.6522216796875
2023-07-26,1019.8075561523438
2023-07-27,1021.9569702148438
2023-07-28,1009.3353271484375
2023-07-31,1021.3626098632812
2023-08-01,1041.3013916015625
2023-08-02,1034.3502197265625
2023-08-03,1029.4112548828125
2023-08-04,1046.6519775390625
2023-08-07,1052.55126953125
2023-08-08,1043.908203125
2023-08-09,1046.468994140625
2023-08-10,1037.4598388671875
2023-08-11,1071.438232421875
2023-08-14,1071.026611328125
2023-08-16,1076.6517333984375
2023-08-17,1076.2401123046875
2023-08-18,1073.49609375
2023-08-21,1078.572509765625
2023-08-22,1078.801025390625
2023-08-23,1081.544921875
2023-08-24,1071.2552490234375
2023-08-25,1055.43212890625
2023-08-28,1048.572509765625
2023-08-29,1058.724853515625
2023-08-30,1070.5692138671875
2023-08-31,1072.078369140625
2023-09-01,1084.5631103515625
2023-09-04,1127.276123046875
2023-09-05,1130.065673828125
2023-09-06,1130.3402099609375
2023-09-07,1146.9404296875
2023-09-08,1154.303466796875
2023-09-11,1172.138671875
2023-09-12,1172.9158935546875
2023-09-13,1166.3763427734375
2023-09-14,1174.0133056640625
2023-09-15,1193.2208251953125
2023-09-18,1193.5865478515625
2023-09-20,1182.976806640625
2023-09-21,1168.8917236328125
2023-09-22,1164.9588623046875
2023-09-25,1155.5838623046875
2023-09-26,1153.754638671875
2023-09-27,1153.4342041015625
2023-09-28,1135.87353515625
2023-09-29,1129.3797607421875
2023-10-03,1132.9466552734375
2023-10-04,1133.724365234375
2023-10-05,1129.9742431640625
2023-10-06,1132.0322265625
2023-10-09,1142.916259765625
2023-10-10,1154.07470703125
2023-10-11,1139.2578125
2023-10-12,1119.2733154296875
2023-10-13,1148.6783447265625
2023-10-16,1162.1693115234375
2023-10-17,1168.1142578125
2023-10-18,1161.0716552734375
2023-10-19,1159.15087890625
2023-10-20,1162.15185546875
2023-10-23,1141.8837890625
2023-10-25,1134.820068359375
2023-10-26,1137.4056396484375
2023-10-27,1171.477783203125
2023-10-30,1167.83056640625
2023-10-31,1178.2183837890625
2023-11-01,1162.4749755859375
2023-11-02,1175.817626953125
2023-11-03,1169.2156982421875
2023-11-06,1172.4010009765625
2023-11-07,1176.325439453125
2023-11-08,1170.5084228515625
2023-11-09,1170.3697509765625
2023-11-10,1159.2432861328125
2023-11-13,1164.3680419921875
2023-11-15,1178.8187255859375
2023-11-16,1210.582275390625
2023-11-17,1208.827880859375
2023-11-20,1223.8330078125
2023-11-21,1224.9407958984375
2023-11-22,1227.80322265625
2023-11-23,1227.156982421875
2023-11-24,1208.827880859375
2023-11-28,1215.75341796875
2023-11-29,1231.7276611328125
2023-11-30,1238.1451416015625
2023-12-01,1234.2669677734375
2023-12-04,1235.4212646484375
2023-12-05,1216.5845947265625
2023-12-06,1227.664794921875
2023-12-07,1226.233642578125
2023-12-08,1259.5670166015625
2023-12-11,1269.908935546875
2023-12-12,1269.908935546875
2023-12-13,1264.2764892578125
2023-12-14,1306.1973876953125
2023-12-15,1377.019775390625
2023-12-18,1389.0235595703125
2023-12-19,1374.2493896484375
2023-12-20,1329.6046142578125
2023-12-21,1313.0765380859375
2023-12-22,1350.6112060546875
2023-12-26,1346.41015625
2023-12-27,1359.2449951171875
2023-12-28,1359.614013671875
2023-12-29,1353.750732421875
2024-01-01,1370.0482177734375
2024-01-02,1356.9364013671875
2024-01-03,1327.5732421875
2024-01-04,1311.13720703125
2024-01-05,1323.002685546875
2024-01-08,1336.9454345703125
2024-01-09,1348.487548828125
2024-01-10,1377.7581787109375
2024-01-11,1371.0177001953125
2024-01-12,1422.7264404296875
2024-01-15,1466.494140625
2024-01-16,1436.253662109375
2024-01-17,1455.13671875
2024-01-18,1447.4266357421875
2024-01-19,1458.9647216796875
2024-01-23,1417.743896484375
2024-01-24,1466.8272705078125
2024-01-25,1442.4951171875
2024-01-29,1465.105712890625
2024-01-30,1450.9158935546875
2024-01-31,1466.455078125
2024-02-01,1467.7576904296875
2024-02-02,1473.6663818359375
2024-02-05,1447.2403564453125
2024-02-06,1510.8861083984375
2024-02-07,1503.070068359375
2024-02-08,1520.237548828125
2024-02-09,1517.260009765625
2024-02-12,1551.083251953125
2024-02-13,1549.8271484375
2024-02-14,1555.3170166015625
2024-02-15,1546.989501953125
2024-02-16,1551.5484619140625
2024-02-19,1558.806396484375
2024-02-20,1547.454345703125
2024-02-21,1522.563720703125
2024-02-22,1569.181396484375
2024-02-23,1549.966796875
2024-02-26,1535.1253662109375
2024-02-27,1543.4998779296875
2024-02-28,1537.0794677734375
2024-02-29,1548.1988525390625
2024-03-01,1529.821533203125
2024-03-04,1524.0989990234375
2024-03-05,1506.7919921875
2024-03-06,1529.91455078125
2024-03-07,1523.820068359375
2024-03-11,1524.75048828125
2024-03-12,1521.912353515625
2024-03-13,1518.097412109375
2024-03-14,1562.5283203125
2024-03-15,1532.7991943359375
2024-03-18,1529.1705322265625
2024-03-19,1487.99609375
2024-03-20,1476.7835693359375
2024-03-21,1484.87890625
2024-03-22,1449.5667724609375
2024-03-26,1453.660888671875
2024-03-27,1438.7264404296875
2024-03-28,1436.2606201171875
2024-04-01,1448.4964599609375
2024-04-02,1422.0706787109375
2024-04-03,1429.0958251953125
2024-04-04,1432.6318359375
2024-04-05,1437.8424072265625
2024-04-08,1433.00390625
2024-04-09,1433.4227294921875
2024-04-10,1432.1666259765625
2024-04-12,1415.7431640625
2024-04-15,1400.4368896484375
2024-04-16,1374.61572265625
2024-04-18,1364.8919677734375
2024-04-19,1346.8868408203125
2024-04-22,1364.0081787109375
2024-04-23,1383.315673828125
2024-04-24,1376.4300537109375
2024-04-25,1399.5992431640625
2024-04-26,1371.4052734375
2024-04-29,1290.96435546875
2024-04-30,1271.610107421875
2024-05-02,1266.1201171875
2024-05-03,1254.3494873046875
2024-05-06,1264.3524169921875
2024-05-07,1255.06396484375
2024-05-08,1238.750244140625
2024-05-09,1244.7855224609375
2024-05-10,1241.15478515625
2024-05-13,1238.0428466796875
2024-05-14,1245.728515625
2024-05-15,1256.902587890625
2024-05-16,1271.283203125
2024-05-17,1257.185546875
2024-05-21,1265.3897705078125
2024-05-22,1266.4739990234375
2024-05-23,1276.3753662109375
2024-05-24,1268.5013427734375
2024-05-27,1276.1395263671875
2024-05-28,1280.9488525390625
2024-05-29,1275.950927734375
2024-05-30,1255.9124755859375
2024-05-31,1248.6044921875
2024-06-03,1239.504638671875
2024-06-04,1229.2259521484375
2024-06-05,1267.0867919921875
2024-06-06,1317.819580078125
2024-06-07,1349.8809814453125
2024-06-10,1337.857666015625
2024-06-11,1347.334716796875
2024-06-12,1356.7174072265625
2024-06-13,1361.8094482421875
2024-06-14,1349.45654296875
2024-06-18,1355.255615234375
2024-06-19,1363.4124755859375
2024-06-20,1361.1494140625
2024-06-21,1365.298583984375
2024-06-24,1358.69775390625
2024-06-25,1365.3929443359375
2024-06-26,1361.38525390625
2024-06-27,1371.9466552734375
2024-06-28,1376.378662109375
